Company_ID,Year,Industry,Company_Size,Revenue_GBP,AI_Investment_GBP,AI_Adoption_Pct,AI_Tools_Used,AI_Maturity_Level,Data_Quality_Score,Decision_Accuracy_Pct,Decision_Time_Days,Revenue_Growth_Pct,Employee_Productivity_Index,Customer_Satisfaction_Index,Ethical_Compliance,Scope1_Emissions_Tonnes,Scope2_Emissions_Tonnes,Revenue_per_Employee,AI_Invest_per_Employee,Revenue_Growth_Computed,AI_Maturity_Num
C0014,2021,Manufacturing,20835,13059205823.28,96567.14,49.8,3,Medium,7.39,85.27,9.78,5.18,81.79,76.64,Yes,62810.86,39232.59,626791.7361785457,4.634851931845453,4.623706124718718,2
C0014,2022,Manufacturing,20835,12868435586.72,158965.78,51.78,5,Medium,8.11,92.66,8.6,4.2,84.26,70.79,No,67053.08,52718.99,617635.4973227741,7.629747060235181,-1.460810397979373,2
C0014,2023,Manufacturing,20835,12511332887.9,151745.44,56.74,5,Medium,7.98,85.75,5.57,3.3,86.06,70.1,Yes,48301.99,31777.64,600495.9389440845,7.28319846412287,-2.775028063151075,2
C0014,2024,Manufacturing,20835,11214553707.5,142820.45,66.49,6,Medium,8.58,85.98,7.27,1.69,96.36,74.53,Yes,47327.0,17084.25,538255.5175185985,6.854833213342933,-10.364836360913587,2
C0015,2015,Retail,959,15731402922.38,21148.85,27.84,4,Low,5.68,68.92,11.95,10.85,72.78,72.91,No,610.91,319.54,16403965.508216891,22.053023983315953,,1
C0015,2016,Retail,959,16298094073.04,23129.17,39.01,2,Low,5.48,76.56,12.97,3.6,70.94,67.28,No,398.3,319.72,16994884.33059437,24.11800834202294,3.6022925193391897,1
C0015,2017,Retail,959,17271869307.26,23910.92,30.92,3,Low,5.94,78.16,11.9,4.78,76.48,74.99,Yes,545.59,467.9,18010291.248446297,24.933180396246087,5.9747798107927075,1
C0015,2018,Retail,959,22574703968.38,20566.64,34.75,2,Low,5.99,82.47,14.7,12.79,66.23,77.01,No,424.87,152.3,23539837.297580816,21.4459228362878,30.702146749634252,1
C0015,2019,Retail,959,28107724315.85,17551.36,42.3,4,Medium,6.36,77.52,11.6,15.62,84.24,67.86,No,476.98,217.37,29309410.131230447,18.301730969760168,24.509824603768916,2
C0015,2020,Retail,959,18522562182.74,21233.79,38.74,2,Low,6.02,75.88,9.62,3.32,72.02,71.92,Yes,443.87,324.12,19314454.83080292,22.141595411887383,-34.10152321618192,1
C0015,2021,Retail,959,25261833127.08,19281.41,40.41,4,Medium,5.56,76.75,12.25,8.21,68.89,65.36,No,402.13,142.76,26341848.93334724,20.105745568300314,36.38411834092747,2
C0015,2022,Retail,959,24237677688.23,15479.34,40.62,2,Medium,5.79,79.26,11.93,6.37,72.29,69.62,No,509.68,160.44,25273907.912648592,16.141126173096975,-4.054161207137952,2
C0015,2023,Retail,959,19489019627.47,26029.28,43.31,4,Medium,6.14,74.79,8.57,2.71,69.15,69.39,No,491.82,149.61,20322231.102679875,27.14210636079249,-19.59205053323233,2
C0015,2024,Retail,959,42341586000.51,19866.74,45.33,1,Medium,5.42,80.4,11.28,11.63,74.17,65.17,No,549.62,377.99,44151810.21950991,20.716100104275288,117.25867596145801,2
C0016,2015,Finance,25883,17451817829.29,100015.3,42.04,2,Medium,7.28,77.35,10.51,5.51,79.29,71.6,No,3031.22,1394.52,674257.9233199398,3.864130896727582,,2
C0016,2016,Finance,25883,18235940959.12,113612.15,33.27,5,Low,7.07,80.91,10.06,4.49,69.59,64.36,No,2282.89,1937.57,704552.83232701,4.389450604643975,4.4930742315793415,1
C0016,2017,Finance,25883,18903523917.72,106324.64,37.52,3,Low,6.24,82.71,9.47,4.08,74.01,70.36,Yes,3030.14,1506.71,730345.1654645907,4.107894757176525,3.660808949187433,1
C0016,2018,Finance,25883,21669170335.72,113230.07,40.64,4,Medium,9.02,81.14,6.69,7.48,82.94,78.67,Yes,2583.71,1583.93,837197.0148638103,4.374688791871113,14.630321997304986,2
C0016,2019,Finance,25883,19037614084.13,124699.69,41.97,6,Medium,7.93,78.81,9.43,2.2,80.57,60.57,Yes,2389.33,1635.29,735525.7923783951,4.817822122628753,-12.144240923022686,2
C0016,2020,Finance,25883,20577974906.95,111760.61,46.1,5,Medium,7.79,82.23,9.87,3.35,77.24,69.67,No,2104.19,1505.82,795038.2454487502,4.317915620291311,8.091144278967533,2
C0016,2021,Finance,25883,23028500849.06,90211.09,49.27,4,Medium,8.26,82.11,10.4,4.73,82.5,69.77,No,2708.73,1114.46,889715.2899223429,3.4853413437391336,11.908489310492643,2
C0016,2022,Finance,25883,38096262901.11,112717.82,56.76,5,Medium,8.74,84.01,7.71,11.8,85.62,67.72,Yes,2739.8,1798.58,1471864.2700270447,4.354897809372948,65.43092905096795,2
C0016,2023,Finance,25883,40021328205.92,111089.98,50.3,3,Medium,8.23,84.93,6.79,10.93,81.85,70.74,Yes,2690.07,1823.02,1546239.9337758373,4.292005563497276,5.053160489277042,2
C0016,2024,Finance,25883,32458317527.74,115640.58,55.86,5,Medium,8.13,84.33,7.0,7.14,84.93,71.5,Yes,3570.05,1279.58,1254040.0080261177,4.467819804504887,-18.897450477571276,2
C0017,2015,Manufacturing,37175,12891246961.76,676101.06,32.24,3,Low,3.31,72.06,14.02,5.13,70.76,64.42,No,101367.16,81038.79,346771.9424817754,18.186982111634165,,1
C0017,2016,Manufacturing,37175,14320016433.0,689307.71,48.89,3,Medium,2.31,68.7,14.47,11.08,73.19,63.63,No,78422.93,47830.64,385205.55300605245,18.542238332212506,11.083252655683618,2
C0017,2017,Manufacturing,37175,14705931738.76,861459.99,38.59,2,Low,2.29,62.01,14.6,6.81,61.89,57.4,No,85664.54,27749.1,395586.59687316744,23.173099932750503,2.6949361934436755,1
C0017,2018,Manufacturing,37175,15779593830.36,659394.85,43.16,3,Medium,2.29,70.02,15.06,6.97,59.13,75.35,No,104000.92,73365.67,424467.8905275051,17.737588433086753,7.300877704812003,2
C0017,2019,Manufacturing,37175,21694811497.63,699597.38,42.71,4,Medium,3.78,75.27,10.91,13.9,67.76,68.25,Yes,94810.43,70160.92,583586.0523908541,18.819028379287154,37.48650143255967,2
C0017,2020,Manufacturing,37175,17200949101.93,693320.78,46.29,3,Medium,3.23,71.55,13.54,5.94,63.92,62.37,Yes,95780.76,80171.79,462702.0605764627,18.65018910558171,-20.713996045510342,2
C0017,2021,Manufacturing,37175,14696145247.79,672416.93,39.52,4,Low,2.67,69.97,12.31,2.21,63.02,65.05,No,87240.18,64313.07,395323.3422404842,18.087879757901817,-14.562009568756606,1
C0017,2022,Manufacturing,37175,20023219560.12,711319.03,43.73,3,Medium,3.48,77.59,11.45,6.49,66.85,66.67,No,98069.79,40686.3,538620.5665129791,19.134338399462006,36.2481060340029,2
C0017,2023,Manufacturing,37175,32426849580.93,570418.93,55.95,3,Medium,3.77,79.86,12.56,12.22,78.58,65.72,No,87190.23,30339.52,872275.7116591795,15.344154135843983,61.94623189126966,2
C0017,2024,Manufacturing,37175,29378055316.55,629823.93,58.06,5,Medium,4.63,76.65,12.74,9.58,68.15,64.12,No,89199.0,27786.45,790263.7610369872,16.94213665097512,-9.402067434182616,2
C0018,2015,Technology,883,10633970145.28,363741.99,41.48,3,Medium,3.35,70.63,14.96,5.97,61.39,60.93,Yes,146.13,48.76,12043001.297032844,411.93883352208377,,2
C0018,2016,Technology,883,11100306760.29,382624.67,50.05,5,Medium,2.69,72.05,9.13,4.39,59.6,65.69,No,206.0,164.1,12571128.83385051,433.3235220838052,4.385348168548209,2
C0018,2017,Technology,883,12712342973.27,266400.98,42.07,3,Medium,4.08,77.24,13.21,9.34,69.14,70.13,No,109.38,93.41,14396764.409139298,301.6998640996602,14.522447422325868,2
C0018,2018,Technology,883,13564836018.01,277487.87,41.17,2,Medium,3.62,69.89,12.33,8.45,62.92,56.08,No,209.66,102.5,15362215.195934314,314.25579841449604,6.706026155308442,2
C0018,2019,Technology,883,12406313570.39,357324.61,45.69,4,Medium,3.44,74.11,13.79,3.93,69.09,69.16,No,174.68,94.27,14050185.243929785,404.67113250283126,-8.540629949981216,2
C0018,2020,Technology,883,11980461310.24,290993.6,48.71,3,Medium,5.04,80.72,11.84,2.41,67.77,70.15,No,130.85,80.98,13567906.353612684,329.55107587768964,-3.4325447098675355,2
C0018,2021,Technology,883,15703661350.68,359862.25,44.94,6,Medium,3.57,69.65,13.71,6.71,69.35,62.65,No,188.07,158.84,17784440.94074745,407.54501698754245,31.07726776144828,2
C0018,2022,Technology,883,15796072553.72,305387.56,54.41,7,Medium,4.91,77.64,11.27,5.82,69.83,64.31,Yes,154.38,57.15,17889096.889830124,345.8522763306908,0.5884691536346631,2
C0018,2023,Technology,883,16944228331.02,294006.81,55.31,5,Medium,5.56,79.3,11.73,6.0,77.56,67.94,Yes,205.24,73.62,19189386.558346547,332.96354473386185,7.268615495372677,2
C0018,2024,Technology,883,14484929309.74,329960.99,60.63,5,Medium,5.94,81.95,11.83,3.49,85.55,60.61,No,186.28,151.56,16404223.453839185,373.68175537938845,-14.514080979289757,2
C0019,2015,Finance,5149,12697244593.36,81389.91,25.88,5,Low,4.42,73.75,16.35,5.28,63.91,60.76,No,587.94,277.69,2465963.214868907,15.80693532724801,,1
C0019,2016,Finance,5149,13606013732.08,95259.34,41.57,3,Medium,6.87,77.76,10.9,7.16,70.53,68.47,No,556.75,212.48,2642457.5125422413,18.50055156341037,7.157215347298562,2
C0019,2017,Finance,5149,14243989340.27,91394.62,49.26,3,Medium,5.56,75.87,10.63,5.92,78.99,70.46,No,559.15,295.88,2766360.330213634,17.749974752379103,4.688923741755402,2
C0019,2018,Finance,5149,14688670569.5,103750.37,38.25,3,Low,6.26,80.74,11.0,4.98,69.02,67.25,No,543.0,473.35,2852722.969411536,20.149615459312486,3.1218868436865277,1
C0019,2019,Finance,5149,16045088586.93,86575.07,49.03,5,Medium,6.12,81.0,8.66,6.02,75.31,61.67,No,536.65,207.98,3116156.2608137503,16.81395805010682,9.234450531190408,2
C0019,2020,Finance,5149,12856607371.64,74231.23,51.86,3,Medium,6.67,79.69,8.7,0.25,85.86,73.27,No,475.61,289.02,2496913.453416197,14.416630413672557,-19.87200754932118,2
C0019,2021,Finance,5149,19441655755.74,90714.48,41.04,3,Medium,6.16,81.73,12.65,7.36,67.75,74.44,No,586.14,378.13,3775811.9548922125,17.617883084093997,51.21917620838108,2
C0019,2022,Finance,5149,27452820851.4,96959.29,41.1,2,Medium,6.09,72.41,9.53,11.65,73.43,62.21,Yes,556.11,210.42,5331680.103204506,18.830703049135753,41.20618735518329,2
C0019,2023,Finance,5149,16084824366.93,116778.89,57.79,6,Medium,7.14,82.75,8.46,3.0,71.5,74.42,Yes,478.04,330.76,3123873.444732958,22.679916488638572,-41.409210900417435,2
C0019,2024,Finance,5149,32137922204.32,85783.36,55.54,5,Medium,7.45,86.7,10.35,10.87,78.44,70.18,Yes,568.35,323.91,6241585.201848903,16.66019809671781,99.80275488984991,2
C0020,2015,Finance,20546,4855152332.73,37617.33,28.77,0,Low,5.64,71.85,14.0,3.9,68.16,68.02,No,2183.94,1594.63,236306.45053684415,1.8308833836269833,,1
C0020,2016,Finance,20546,4956249959.87,40482.11,30.53,2,Low,4.32,68.49,16.13,2.08,59.54,65.95,Yes,2105.23,1045.9,241227.00086975566,1.9703158765696487,2.0822750804021517,1
C0020,2017,Finance,20546,6240765777.09,41851.39,37.94,5,Low,5.67,76.05,9.19,13.38,78.2,66.09,No,1619.82,1111.18,303746.0224418378,2.036960478925338,25.917091099531486,1
C0020,2018,Finance,20546,6154529094.91,48076.95,38.82,1,Low,4.59,77.93,14.54,8.23,64.7,64.67,No,1712.88,977.99,299548.773236153,2.339966416820792,-1.381828532911411,1
C0020,2019,Finance,20546,6367993554.68,54508.3,38.53,1,Low,5.25,80.45,13.34,7.02,62.03,65.51,No,1718.85,1401.53,309938.3604925533,2.652988416236737,3.4684125540415778,1
C0020,2020,Finance,20546,6830562531.51,59941.08,46.93,4,Medium,5.82,78.32,11.49,7.07,77.6,78.45,No,1768.93,538.06,332452.18200671667,2.9174087413608487,7.263967415451389,2
C0020,2021,Finance,20546,7144615198.79,54506.87,50.82,4,Medium,5.54,83.05,9.13,6.65,67.42,73.56,No,2543.43,775.57,347737.5254935267,2.652918816314611,4.5977570050965255,2
C0020,2022,Finance,20546,8295725175.95,50451.5,49.03,3,Medium,6.51,80.82,10.47,7.95,84.27,72.61,Yes,2268.38,1736.01,403763.51484230504,2.4555387910055484,16.111574173441134,2
C0020,2023,Finance,20546,10811091797.73,58949.83,57.8,4,Medium,5.88,79.13,8.94,10.52,81.34,77.43,No,1983.28,1548.29,526189.6134395989,2.8691633407962622,30.321238570827514,2
C0020,2024,Finance,20546,7474346970.27,58856.41,56.65,4,Medium,6.64,80.03,10.34,4.91,68.63,70.03,Yes,1923.02,1621.52,363785.99096028425,2.864616470359194,-30.864087456556554,2
C0021,2015,Manufacturing,37508,17703487386.28,30026.52,35.13,3,Low,9.05,81.89,10.3,2.59,78.57,75.72,No,116107.68,74816.92,471992.3052756745,0.8005364188973019,,1
C0021,2016,Manufacturing,37508,18859181908.4,27249.02,31.92,2,Low,6.86,83.81,12.88,6.53,82.56,66.81,Yes,98236.18,64491.79,502804.2526501014,0.7264855497493868,6.528061375159644,1
C0021,2017,Manufacturing,37508,19788919481.66,25764.75,44.54,4,Medium,7.85,86.39,9.21,5.73,81.1,72.09,No,93528.14,75408.78,527591.9665580676,0.6869134584621948,4.929893448060363,2
C0021,2018,Manufacturing,37508,22364785717.89,29483.33,34.47,1,Low,5.56,78.49,12.49,8.1,66.94,65.07,Yes,113126.94,54555.81,596267.0821662046,0.7860544417191,13.01670987451975,1
C0021,2019,Manufacturing,37508,23231581556.27,30058.79,49.94,5,Medium,8.81,84.16,8.74,7.03,84.78,71.07,No,78391.35,65396.42,619376.7078028687,0.8013967686893463,3.8757171623005293,2
C0021,2020,Manufacturing,37508,23098259680.71,22538.11,32.68,3,Low,7.35,76.68,10.38,5.46,75.05,66.56,No,79310.58,60787.24,615822.2160795031,0.6008880772101952,-0.5738820460289284,1
C0021,2021,Manufacturing,37508,21385998209.28,31538.33,42.95,4,Medium,8.39,80.12,9.23,3.2,80.23,74.28,Yes,111835.1,41477.18,570171.6489623546,0.8408427535459102,-7.412945802405879,2
C0021,2022,Manufacturing,37508,27730141025.72,32210.9,49.23,4,Medium,8.45,84.0,11.39,6.62,84.96,78.73,No,99569.75,59507.67,739312.7073083076,0.858774128185987,29.664936629832404,2
C0021,2023,Manufacturing,37508,27009135996.95,23518.96,52.0,4,Medium,8.6,84.03,7.44,5.42,85.82,66.94,Yes,69216.35,29583.38,720090.0073837582,0.6270384984536632,-2.6000770356748637,2
C0021,2024,Manufacturing,37508,52372611371.88,27243.97,63.57,6,Medium,9.17,94.4,7.05,12.81,90.95,74.28,No,85716.91,59656.84,1396305.0914972804,0.7263509118054815,93.90702234160382,2
C0022,2015,Technology,4057,10522259476.86,343742.36,31.64,1,Low,1.0,66.2,17.94,4.9,52.35,67.92,No,674.94,327.26,2593605.983943801,84.72821296524525,,1
C0022,2016,Technology,4057,11335917288.99,550565.17,36.74,3,Low,2.46,70.59,14.93,7.73,59.51,68.15,No,931.86,522.18,2794162.506529455,135.7074611782105,7.732729020029905,1
C0022,2017,Technology,4057,11517299479.08,333787.01,35.54,3,Low,1.0,63.25,15.21,4.62,51.22,64.87,No,978.17,554.79,2838870.95860981,82.27434311067292,1.6000662801780363,1
C0022,2018,Technology,4057,12700840856.92,474262.29,43.54,5,Medium,1.0,66.34,15.66,6.47,47.81,65.02,No,828.87,401.84,3130599.1759723932,116.8997510475721,10.276205633011305,2
C0022,2019,Technology,4057,12511986392.23,452041.99,49.89,3,Medium,1.98,73.3,14.21,4.42,72.89,75.88,Yes,919.96,775.99,3084048.9012151835,111.42272368745378,-1.486944579634697,2
C0022,2020,Technology,4057,15233096904.89,338253.43,47.47,4,Medium,1.0,68.46,14.64,7.68,57.24,59.82,No,589.62,342.3,3754768.771232438,83.37526004436776,21.748029668173395,2
C0022,2021,Technology,4057,14289100688.65,374475.77,46.57,5,Medium,3.42,75.1,15.24,5.23,68.66,64.23,No,655.8,453.73,3522085.4544367758,92.3036159723934,-6.1970078844372445,2
C0022,2022,Technology,4057,20452199005.71,358297.31,58.31,5,Medium,1.51,74.64,15.37,9.96,67.12,70.06,No,676.4,460.2,5041212.473677594,88.31582696573822,43.13146398328218,2
C0022,2023,Technology,4057,20054050238.73,422893.17,57.26,4,Medium,2.08,74.69,15.23,8.4,64.3,65.36,Yes,777.66,597.96,4943073.758622134,104.23790239092925,-1.9467284025000975,2
C0022,2024,Technology,4057,24252765483.35,485595.17,57.74,3,Medium,1.93,72.81,12.81,9.72,57.97,66.75,No,755.41,468.96,5978004.8024032535,119.69316490017253,20.936993747582733,2
C0023,2015,Healthcare,300,14893896386.26,25010.06,34.66,3,Low,5.81,78.23,9.96,4.67,70.41,65.58,No,207.77,167.06,49646321.287533335,83.36686666666667,,1
C0023,2016,Healthcare,300,15650922985.86,22001.02,29.99,3,Low,4.58,74.49,13.75,5.08,67.43,66.37,No,267.75,179.83,52169743.2862,73.33673333333333,5.082797543149131,1
C0023,2017,Healthcare,300,15939559697.09,25842.69,37.22,4,Low,5.93,78.92,9.96,3.45,71.8,74.41,Yes,220.3,133.18,53131865.656966664,86.14229999999999,1.8442152676284351,1
C0023,2018,Healthcare,300,17569772463.83,21526.3,36.92,3,Low,5.96,78.06,12.9,5.66,57.04,62.26,No,203.88,139.62,58565908.21276667,71.75433333333334,10.22746423188603,1
C0023,2019,Healthcare,300,17593426740.11,15792.7,40.75,5,Medium,8.49,80.51,7.59,4.25,77.49,72.61,No,200.76,66.82,58644755.80036667,52.64233333333333,0.1346305214179333,2
C0023,2020,Healthcare,300,18532264624.29,25113.63,35.88,3,Low,7.43,80.38,9.67,4.47,67.33,78.23,No,240.43,158.14,61774215.4143,83.7121,5.336299164730707,1
C0023,2021,Healthcare,300,23537551927.88,23316.18,47.75,3,Medium,6.55,81.75,8.88,7.93,76.76,64.41,No,261.95,178.43,78458506.42626667,77.7206,27.00850330525517,2
C0023,2022,Healthcare,300,20169322112.49,21065.43,47.85,5,Medium,5.35,74.34,9.94,4.43,71.42,61.28,Yes,231.51,164.76,67231073.70830001,70.2181,-14.310026062652526,2
C0023,2023,Healthcare,300,44431158133.11,19876.29,50.44,4,Medium,7.35,82.51,9.79,14.64,83.62,71.42,No,264.07,179.81,148103860.44370002,66.2543,120.29078560650129,2
C0023,2024,Healthcare,300,22661394528.89,20145.98,46.5,5,Medium,5.74,81.33,9.89,4.77,74.9,65.08,No,244.45,110.18,75537981.76296666,67.15326666666667,-48.99661525589904,2
C0024,2015,Retail,33703,13676076860.55,66867.84,30.62,2,Low,5.94,70.57,15.1,11.6,59.56,60.74,Yes,15242.88,7439.23,405782.1814245022,1.9840322819927008,,1
C0024,2016,Retail,33703,14531203921.51,77003.93,41.57,4,Medium,6.24,76.29,12.18,6.25,65.2,61.44,No,17098.27,14635.66,431154.61298727116,2.284779693202385,6.252721958785568,2
C0024,2017,Retail,33703,15477090833.71,77110.61,41.51,4,Medium,8.54,86.21,9.49,6.38,75.54,72.78,No,14783.22,7524.8,459219.9754831914,2.287944990060232,6.509349929360209,2
C0024,2018,Retail,33703,18132301335.86,99057.56,43.1,2,Medium,6.91,79.13,7.44,9.86,79.94,72.11,Yes,15279.09,10388.91,538002.5913378631,2.9391318280271785,17.155746714148634,2
C0024,2019,Retail,33703,17287927781.74,71257.36,47.66,5,Medium,7.54,81.32,7.17,6.03,84.13,67.4,No,20904.05,13395.18,512949.2265299825,2.1142735068094827,-4.656736828270624,2
C0024,2020,Retail,33703,17713208504.26,78154.35,46.16,4,Medium,6.44,81.62,8.76,5.31,67.76,67.44,No,19432.4,14966.78,525567.7092324125,2.3189137465507526,2.45998669065004,2
C0024,2021,Retail,33703,13275746191.29,81759.47,44.46,5,Medium,6.75,85.91,13.55,-0.49,74.62,68.44,Yes,18578.03,10920.36,393903.99048422993,2.425881078835712,-25.051713877261673,2
C0024,2022,Retail,33703,15519886806.01,63464.03,52.08,5,Medium,6.82,80.83,10.45,1.82,85.8,74.43,No,17458.12,12246.04,460489.77260214224,1.8830380084858915,16.904063864917383,2
C0024,2023,Retail,33703,27634925265.81,52722.72,53.36,5,Medium,7.87,86.26,10.01,9.19,80.51,67.18,No,17813.2,6732.64,819954.4629798535,1.564333145417322,78.06138415332072,2
C0024,2024,Retail,33703,20063459475.82,77699.48,63.18,4,Medium,8.23,79.43,6.94,4.35,84.66,69.69,Yes,20091.78,13256.98,595301.8863549238,2.3054173219001273,-27.398177187609186,2
C0025,2015,Technology,27486,9034619290.27,129755.77,32.85,2,Low,9.06,84.87,9.16,3.53,74.37,66.97,No,5246.61,3014.07,328698.9482016299,4.720794950156443,,1
C0025,2016,Technology,27486,9546543718.89,122707.88,44.44,2,Medium,7.84,84.7,10.25,5.67,88.59,72.71,Yes,6656.93,2994.86,347323.8637448155,4.4643775012733755,5.666253465393112,2
C0025,2017,Technology,27486,10189303310.18,123621.68,35.47,2,Low,9.07,81.94,7.34,6.2,82.4,72.99,Yes,4971.53,3496.28,370708.8448730263,4.497623517427053,6.7329036582963075,1
C0025,2018,Technology,27486,11784263188.83,134157.08,46.45,5,Medium,9.47,81.82,8.14,9.26,79.72,64.39,Yes,4564.66,1386.61,428736.92748417374,4.880924106818016,15.653277070047533,2
C0025,2019,Technology,27486,10909231486.5,159083.0,46.11,4,Medium,9.3,82.69,8.44,4.83,83.37,71.47,Yes,5362.02,4146.78,396901.3856690679,5.787782871279925,-7.4254256571545385,2
C0025,2020,Technology,27486,13237203726.6,83162.3,52.41,5,Medium,10.0,80.35,5.04,7.94,79.18,71.31,Yes,5046.19,3475.56,481598.039969439,3.025623954012952,21.33947054823091,2
C0025,2021,Technology,27486,14535066341.19,116509.23,55.54,5,Medium,8.69,87.83,7.26,8.25,89.97,74.33,Yes,5675.7,3495.4,528817.0829218512,4.238857236411263,9.804658456543658,2
C0025,2022,Technology,27486,10740434029.27,121100.83,44.44,3,Medium,9.55,84.87,6.45,2.5,81.13,69.47,Yes,5058.0,4054.39,390760.1698781198,4.405909553954741,-26.10674229374952,2
C0025,2023,Technology,27486,17831036373.28,105708.81,57.06,5,Medium,10.0,87.18,5.96,8.87,91.04,73.21,No,5175.3,4344.2,648731.5860176089,3.8459146474568873,66.0178380565122,2
C0025,2024,Technology,27486,25275658438.37,100000.34,59.57,4,Medium,9.21,91.64,6.94,12.11,83.93,68.61,Yes,5761.08,2594.33,919583.0036516772,3.638228188896165,41.7509218715175,2
C0026,2015,Technology,44181,19895437589.56,19363.9,21.79,2,Low,7.96,73.27,8.73,6.85,72.07,68.15,No,11970.41,8376.96,450316.59739616583,0.4382856884180983,,1
C0026,2016,Technology,44181,21618109671.31,24057.51,27.59,1,Low,7.77,73.92,10.75,8.66,74.56,62.38,No,7144.79,3336.57,489307.8398250379,0.5445216269437088,8.658628763480735,1
C0026,2017,Technology,44181,20077434482.25,18821.41,40.43,5,Medium,6.11,79.91,11.33,0.46,66.18,69.29,No,9709.48,8418.98,454435.94491410337,0.4260068807858582,-7.126780335954508,2
C0026,2018,Technology,44181,26864052143.88,26668.12,35.89,3,Low,7.08,75.38,13.05,10.53,71.08,64.16,Yes,8073.07,5932.05,608045.3621212739,0.6036106018424209,33.80221545551496,1
C0026,2019,Technology,44181,27224481637.82,20997.05,32.95,4,Low,7.53,81.57,10.61,8.16,68.86,63.99,Yes,10244.22,3555.18,616203.3824001268,0.4752506733663792,1.341679550090169,1
C0026,2020,Technology,44181,32331528486.35,18545.01,41.41,3,Medium,7.89,80.82,9.52,10.2,77.82,64.34,No,7320.79,4191.75,731797.1183619655,0.4197507978542812,18.75902328085224,2
C0026,2021,Technology,44181,35655409320.48,24276.18,47.64,6,Medium,7.5,84.45,9.05,10.21,77.45,73.57,No,8361.26,7189.85,807030.3823018946,0.5494710395871528,10.280617681076576,2
