Company_ID,Year,Industry,Company_Size,Revenue_GBP,AI_Investment_GBP,AI_Adoption_Pct,AI_Tools_Used,AI_Maturity_Level,Data_Quality_Score,Decision_Accuracy_Pct,Decision_Time_Days,Revenue_Growth_Pct,Employee_Productivity_Index,Customer_Satisfaction_Index,Ethical_Compliance,Scope1_Emissions_Tonnes,Scope2_Emissions_Tonnes
C0019,2021,Finance,5149,19441655755.74,90714.48,41.04,3,Medium,6.16,81.73,12.65,7.36,67.75,74.44,No,586.14,378.13
C0019,2022,Finance,5149,27452820851.4,96959.29,41.1,2,Medium,6.09,72.41,9.53,11.65,73.43,62.21,Yes,556.11,210.42
C0019,2023,Finance,5149,16084824366.93,116778.89,57.79,6,Medium,7.14,82.75,8.46,3.0,71.5,74.42,Yes,478.04,330.76
C0019,2024,Finance,5149,32137922204.32,85783.36,55.54,5,Medium,7.45,86.7,10.35,10.87,78.44,70.18,Yes,568.35,323.91
C0020,2015,Finance,20546,4855152332.73,37617.33,28.77,0,Low,5.64,71.85,14.0,3.9,68.16,68.02,No,2183.94,1594.63
C0020,2016,Finance,20546,4956249959.87,40482.11,30.53,2,Low,4.32,68.49,16.13,2.08,59.54,65.95,Yes,2105.23,1045.9
C0020,2017,Finance,20546,6240765777.09,41851.39,37.94,5,Low,5.67,76.05,9.19,13.38,78.2,66.09,No,1619.82,1111.18
C0020,2018,Finance,20546,6154529094.91,48076.95,38.82,1,Low,4.59,77.93,14.54,8.23,64.7,64.67,No,1712.88,977.99
C0020,2019,Finance,20546,6367993554.68,54508.3,38.53,1,Low,5.25,80.45,13.34,7.02,62.03,65.51,No,1718.85,1401.53
C0020,2020,Finance,20546,6830562531.51,59941.08,46.93,4,Medium,5.82,78.32,11.49,7.07,77.6,78.45,No,1768.93,538.06
C0020,2021,Finance,20546,7144615198.79,54506.87,50.82,4,Medium,5.54,83.05,9.13,6.65,67.42,73.56,No,2543.43,775.57
C0020,2022,Finance,20546,8295725175.95,50451.5,49.03,3,Medium,6.51,80.82,10.47,7.95,84.27,72.61,Yes,2268.38,1736.01
C0020,2023,Finance,20546,10811091797.73,58949.83,57.8,4,Medium,5.88,79.13,8.94,10.52,81.34,77.43,No,1983.28,1548.29
C0020,2024,Finance,20546,7474346970.27,58856.41,56.65,4,Medium,6.64,80.03,10.34,4.91,68.63,70.03,Yes,1923.02,1621.52
C0021,2015,Manufacturing,37508,17703487386.28,30026.52,35.13,3,Low,9.05,81.89,10.3,2.59,78.57,75.72,No,116107.68,74816.92
C0021,2016,Manufacturing,37508,18859181908.4,27249.02,31.92,2,Low,6.86,83.81,12.88,6.53,82.56,66.81,Yes,98236.18,64491.79
C0021,2017,Manufacturing,37508,19788919481.66,25764.75,44.54,4,Medium,7.85,86.39,9.21,5.73,81.1,72.09,No,93528.14,75408.78
C0021,2018,Manufacturing,37508,22364785717.89,29483.33,34.47,1,Low,5.56,78.49,12.49,8.1,66.94,65.07,Yes,113126.94,54555.81
C0021,2019,Manufacturing,37508,23231581556.27,30058.79,49.94,5,Medium,8.81,84.16,8.74,7.03,84.78,71.07,No,78391.35,65396.42
C0021,2020,Manufacturing,37508,23098259680.71,22538.11,32.68,3,Low,7.35,76.68,10.38,5.46,75.05,66.56,No,79310.58,60787.24
C0021,2021,Manufacturing,37508,21385998209.28,31538.33,42.95,4,Medium,8.39,80.12,9.23,3.2,80.23,74.28,Yes,111835.1,41477.18
C0021,2022,Manufacturing,37508,27730141025.72,32210.9,49.23,4,Medium,8.45,84.0,11.39,6.62,84.96,78.73,No,99569.75,59507.67
C0021,2023,Manufacturing,37508,27009135996.95,23518.96,52.0,4,Medium,8.6,84.03,7.44,5.42,85.82,66.94,Yes,69216.35,29583.38
C0021,2024,Manufacturing,37508,52372611371.88,27243.97,63.57,6,Medium,9.17,94.4,7.05,12.81,90.95,74.28,No,85716.91,59656.84
C0022,2015,Technology,4057,10522259476.86,343742.36,31.64,1,Low,1.0,66.2,17.94,4.9,52.35,67.92,No,674.94,327.26
C0022,2016,Technology,4057,11335917288.99,550565.17,36.74,3,Low,2.46,70.59,14.93,7.73,59.51,68.15,No,931.86,522.18
C0022,2017,Technology,4057,11517299479.08,333787.01,35.54,3,Low,1.0,63.25,15.21,4.62,51.22,64.87,No,978.17,554.79
C0022,2018,Technology,4057,12700840856.92,474262.29,43.54,5,Medium,1.0,66.34,15.66,6.47,47.81,65.02,No,828.87,401.84
C0022,2019,Technology,4057,12511986392.23,452041.99,49.89,3,Medium,1.98,73.3,14.21,4.42,72.89,75.88,Yes,919.96,775.99
C0022,2020,Technology,4057,15233096904.89,338253.43,47.47,4,Medium,1.0,68.46,14.64,7.68,57.24,59.82,No,589.62,342.3
C0022,2021,Technology,4057,14289100688.65,374475.77,46.57,5,Medium,3.42,75.1,15.24,5.23,68.66,64.23,No,655.8,453.73
C0022,2022,Technology,4057,20452199005.71,358297.31,58.31,5,Medium,1.51,74.64,15.37,9.96,67.12,70.06,No,676.4,460.2
C0022,2023,Technology,4057,20054050238.73,422893.17,57.26,4,Medium,2.08,74.69,15.23,8.4,64.3,65.36,Yes,777.66,597.96
C0022,2024,Technology,4057,24252765483.35,485595.17,57.74,3,Medium,1.93,72.81,12.81,9.72,57.97,66.75,No,755.41,468.96
C0023,2015,Healthcare,300,14893896386.26,25010.06,34.66,3,Low,5.81,78.23,9.96,4.67,70.41,65.58,No,207.77,167.06
C0023,2016,Healthcare,300,15650922985.86,22001.02,29.99,3,Low,4.58,74.49,13.75,5.08,67.43,66.37,No,267.75,179.83
C0023,2017,Healthcare,300,15939559697.09,25842.69,37.22,4,Low,5.93,78.92,9.96,3.45,71.8,74.41,Yes,220.3,133.18
C0023,2018,Healthcare,300,17569772463.83,21526.3,36.92,3,Low,5.96,78.06,12.9,5.66,57.04,62.26,No,203.88,139.62
C0023,2019,Healthcare,300,17593426740.11,15792.7,40.75,5,Medium,8.49,80.51,7.59,4.25,77.49,72.61,No,200.76,66.82
C0023,2020,Healthcare,300,18532264624.29,25113.63,35.88,3,Low,7.43,80.38,9.67,4.47,67.33,78.23,No,240.43,158.14
C0023,2021,Healthcare,300,23537551927.88,23316.18,47.75,3,Medium,6.55,81.75,8.88,7.93,76.76,64.41,No,261.95,178.43
C0023,2022,Healthcare,300,20169322112.49,21065.43,47.85,5,Medium,5.35,74.34,9.94,4.43,71.42,61.28,Yes,231.51,164.76
C0023,2023,Healthcare,300,44431158133.11,19876.29,50.44,4,Medium,7.35,82.51,9.79,14.64,83.62,71.42,No,264.07,179.81
C0023,2024,Healthcare,300,22661394528.89,20145.98,46.5,5,Medium,5.74,81.33,9.89,4.77,74.9,65.08,No,244.45,110.18
C0024,2015,Retail,33703,13676076860.55,66867.84,30.62,2,Low,5.94,70.57,15.1,11.6,59.56,60.74,Yes,15242.88,7439.23
C0024,2016,Retail,33703,14531203921.51,77003.93,41.57,4,Medium,6.24,76.29,12.18,6.25,65.2,61.44,No,17098.27,14635.66
C0024,2017,Retail,33703,15477090833.71,77110.61,41.51,4,Medium,8.54,86.21,9.49,6.38,75.54,72.78,No,14783.22,7524.8
C0024,2018,Retail,33703,18132301335.86,99057.56,43.1,2,Medium,6.91,79.13,7.44,9.86,79.94,72.11,Yes,15279.09,10388.91
C0024,2019,Retail,33703,17287927781.74,71257.36,47.66,5,Medium,7.54,81.32,7.17,6.03,84.13,67.4,No,20904.05,13395.18
C0024,2020,Retail,33703,17713208504.26,78154.35,46.16,4,Medium,6.44,81.62,8.76,5.31,67.76,67.44,No,19432.4,14966.78
C0024,2021,Retail,33703,13275746191.29,81759.47,44.46,5,Medium,6.75,85.91,13.55,-0.49,74.62,68.44,Yes,18578.03,10920.36
C0024,2022,Retail,33703,15519886806.01,63464.03,52.08,5,Medium,6.82,80.83,10.45,1.82,85.8,74.43,No,17458.12,12246.04
C0024,2023,Retail,33703,27634925265.81,52722.72,53.36,5,Medium,7.87,86.26,10.01,9.19,80.51,67.18,No,17813.2,6732.64
C0024,2024,Retail,33703,20063459475.82,77699.48,63.18,4,Medium,8.23,79.43,6.94,4.35,84.66,69.69,Yes,20091.78,13256.98
C0025,2015,Technology,27486,9034619290.27,129755.77,32.85,2,Low,9.06,84.87,9.16,3.53,74.37,66.97,No,5246.61,3014.07
C0025,2016,Technology,27486,9546543718.89,122707.88,44.44,2,Medium,7.84,84.7,10.25,5.67,88.59,72.71,Yes,6656.93,2994.86
C0025,2017,Technology,27486,10189303310.18,123621.68,35.47,2,Low,9.07,81.94,7.34,6.2,82.4,72.99,Yes,4971.53,3496.28
C0025,2018,Technology,27486,11784263188.83,134157.08,46.45,5,Medium,9.47,81.82,8.14,9.26,79.72,64.39,Yes,4564.66,1386.61
C0025,2019,Technology,27486,10909231486.5,159083.0,46.11,4,Medium,9.3,82.69,8.44,4.83,83.37,71.47,Yes,5362.02,4146.78
C0025,2020,Technology,27486,13237203726.6,83162.3,52.41,5,Medium,10.0,80.35,5.04,7.94,79.18,71.31,Yes,5046.19,3475.56
C0025,2021,Technology,27486,14535066341.19,116509.23,55.54,5,Medium,8.69,87.83,7.26,8.25,89.97,74.33,Yes,5675.7,3495.4
C0025,2022,Technology,27486,10740434029.27,121100.83,44.44,3,Medium,9.55,84.87,6.45,2.5,81.13,69.47,Yes,5058.0,4054.39
C0025,2023,Technology,27486,17831036373.28,105708.81,57.06,5,Medium,10.0,87.18,5.96,8.87,91.04,73.21,No,5175.3,4344.2
C0025,2024,Technology,27486,25275658438.37,100000.34,59.57,4,Medium,9.21,91.64,6.94,12.11,83.93,68.61,Yes,5761.08,2594.33
C0026,2015,Technology,44181,19895437589.56,19363.9,21.79,2,Low,7.96,73.27,8.73,6.85,72.07,68.15,No,11970.41,8376.96
C0026,2016,Technology,44181,21618109671.31,24057.51,27.59,1,Low,7.77,73.92,10.75,8.66,74.56,62.38,No,7144.79,3336.57
C0026,2017,Technology,44181,20077434482.25,18821.41,40.43,5,Medium,6.11,79.91,11.33,0.46,66.18,69.29,No,9709.48,8418.98
C0026,2018,Technology,44181,26864052143.88,26668.12,35.89,3,Low,7.08,75.38,13.05,10.53,71.08,64.16,Yes,8073.07,5932.05
C0026,2019,Technology,44181,27224481637.82,20997.05,32.95,4,Low,7.53,81.57,10.61,8.16,68.86,63.99,Yes,10244.22,3555.18
C0026,2020,Technology,44181,32331528486.35,18545.01,41.41,3,Medium,7.89,80.82,9.52,10.2,77.82,64.34,No,7320.79,4191.75
C0026,2021,Technology,44181,35655409320.48,24276.18,47.64,6,Medium,7.5,84.45,9.05,10.21,77.45,73.57,No,8361.26,7189.85
C0026,2022,Technology,44181,25061608787.01,25237.09,43.39,4,Medium,7.99,80.27,10.16,3.35,81.75,75.48,No,9155.5,7630.62
C0026,2023,Technology,44181,23376314849.21,20814.18,44.87,3,Medium,7.78,83.59,7.89,2.04,84.58,68.39,Yes,8475.64,6802.94
C0026,2024,Technology,44181,24748129427.43,24699.47,53.85,5,Medium,9.05,86.92,8.37,2.45,94.2,73.52,Yes,7541.03,4869.56
C0027,2015,Finance,33874,18219139298.62,379122.87,43.13,2,Medium,7.27,79.6,10.36,8.94,66.45,67.22,No,3829.08,1187.76
C0027,2016,Finance,33874,18093961429.73,452353.65,35.43,5,Low,7.42,77.45,9.65,-0.69,70.03,65.34,No,4288.73,2560.73
C0027,2017,Finance,33874,21514898721.72,420164.99,36.57,4,Low,8.77,79.95,8.93,8.67,77.43,67.57,Yes,4008.18,3048.94
C0027,2018,Finance,33874,22616017824.73,393149.83,46.65,4,Medium,9.51,79.76,7.2,7.47,90.44,76.32,Yes,3620.02,2572.61
C0027,2019,Finance,33874,27998628064.97,342391.18,49.09,5,Medium,8.62,88.02,8.41,11.34,85.21,68.16,No,3581.45,2327.16
C0027,2020,Finance,33874,19660336692.47,331870.77,51.32,6,Medium,7.89,84.62,11.5,1.53,81.85,65.02,Yes,3914.51,1726.4
C0027,2021,Finance,33874,29005279575.79,422344.09,51.07,3,Medium,8.32,84.63,4.4,8.06,82.12,70.78,Yes,3334.7,2000.77
C0027,2022,Finance,33874,29293095275.95,303412.35,55.63,4,Medium,7.95,82.8,9.09,7.02,84.25,69.98,Yes,2055.56,1191.67
C0027,2023,Finance,33874,30668276754.56,454526.75,49.56,5,Medium,7.59,78.19,11.33,6.73,84.87,67.21,No,2811.76,960.58
C0027,2024,Finance,33874,24468727819.42,442220.93,65.82,5,Medium,8.87,87.94,5.83,3.33,94.69,70.49,No,2814.36,1677.05
C0028,2015,Healthcare,35726,9842212864.25,207262.69,46.68,3,Medium,6.76,77.53,10.82,9.92,73.29,70.1,Yes,19893.34,10198.21
C0028,2016,Healthcare,35726,9816248947.0,183558.83,38.85,3,Low,7.34,80.31,9.89,-0.26,61.37,71.37,No,27024.84,9927.99
C0028,2017,Healthcare,35726,10605032630.4,172110.56,37.66,3,Low,6.79,77.81,8.03,3.8,67.55,68.41,Yes,25658.47,20386.59
C0028,2018,Healthcare,35726,12662805319.32,187762.85,43.12,3,Medium,8.34,89.76,6.21,8.76,83.64,69.87,Yes,24985.89,11426.74
C0028,2019,Healthcare,35726,10847753711.36,171943.11,43.38,4,Medium,6.72,82.43,9.16,2.46,77.72,68.38,No,27121.48,17130.75
C0028,2020,Healthcare,35726,13515685276.87,169607.85,56.47,2,Medium,6.7,80.38,10.59,6.55,74.25,80.81,Yes,27914.46,11693.85
C0028,2021,Healthcare,35726,15100853864.98,139461.55,58.7,6,Medium,7.92,83.8,9.04,7.4,90.94,70.24,No,27253.82,19101.64
C0028,2022,Healthcare,35726,15524628835.03,126737.33,57.99,5,Medium,7.64,84.25,6.29,6.73,88.54,73.32,No,30589.41,10749.81
C0028,2023,Healthcare,35726,18337303310.27,137239.97,58.84,4,Medium,8.15,87.47,6.44,8.09,87.73,67.39,No,27161.64,17843.74
C0028,2024,Healthcare,35726,19168887740.73,158839.49,54.03,6,Medium,8.21,78.04,9.32,7.69,82.95,67.07,No,20688.78,12190.22
C0029,2015,Retail,32155,12840718334.08,92707.6,32.13,5,Low,9.28,79.7,6.06,7.81,82.0,73.71,Yes,17363.58,9195.1
C0029,2016,Retail,32155,14264579995.23,93300.86,42.41,2,Medium,8.76,82.3,8.4,11.09,84.24,72.75,No,14548.39,6219.53
C0029,2017,Retail,32155,13867697227.49,65096.14,48.08,3,Medium,7.99,84.68,11.27,3.92,77.33,67.49,No,19548.73,16195.76
C0029,2018,Retail,32155,17017819580.6,90100.98,37.39,4,Low,8.64,79.88,10.64,9.84,74.22,70.2,No,17692.48,10759.68
C0029,2019,Retail,32155,15834578576.59,92615.17,35.76,3,Low,8.37,81.08,6.96,5.38,81.41,72.86,No,16260.36,13504.56
C0029,2020,Retail,32155,18627139338.26,71171.24,50.75,4,Medium,9.3,82.36,9.74,7.72,81.13,72.86,No,14188.8,7709.95
C0029,2021,Retail,32155,22652120502.02,79616.58,52.63,5,Medium,7.79,81.05,9.1,9.92,76.34,68.08,Yes,18520.73,6116.76
C0029,2022,Retail,32155,16190431817.76,71469.62,47.02,4,Medium,8.93,83.71,8.38,3.37,81.69,69.24,Yes,18140.67,12926.72
C0029,2023,Retail,32155,16296807036.5,81484.45,57.92,5,Medium,9.3,91.54,8.86,3.02,93.12,70.95,No,13877.59,10924.9
C0029,2024,Retail,32155,19388130261.4,85154.36,50.74,3,Medium,8.49,78.77,11.68,4.68,83.22,70.13,Yes,18833.04,8673.92
C0030,2015,Retail,7085,1817650947.87,15338.85,27.28,2,Low,9.87,85.4,10.04,7.92,84.12,74.32,No,2686.0,2374.53
C0030,2016,Retail,7085,1926635284.78,21185.33,27.99,1,Low,8.8,80.94,10.54,6.0,74.97,63.02,Yes,3138.4,2796.14
C0030,2017,Retail,7085,1863843811.63,17947.5,36.96,4,Low,10.0,90.28,6.43,1.26,75.08,70.9,No,4282.16,2311.65
C0030,2018,Retail,7085,2268367013.8,14296.85,45.12,3,Medium,9.3,86.05,7.71,7.66,81.01,67.91,Yes,3821.71,1917.22
C0030,2019,Retail,7085,2192352222.41,20181.95,32.89,3,Low,10.0,78.53,8.29,4.8,83.05,71.55,No,4063.69,2919.89
C0030,2020,Retail,7085,3128163136.94,26967.16,41.31,4,Medium,10.0,82.15,8.18,11.47,75.76,70.43,Yes,3737.72,2539.78
C0030,2021,Retail,7085,2375274137.96,20220.63,49.96,5,Medium,10.0,88.85,7.77,4.56,92.7,71.19,No,4068.74,2303.39
C0030,2022,Retail,7085,3957618333.6,24083.79,48.3,3,Medium,10.0,87.97,5.97,11.76,86.0,66.81,Yes,3958.84,2369.89
C0030,2023,Retail,7085,3276477274.21,21940.67,50.76,5,Medium,10.0,84.77,8.72,7.64,89.09,70.72,Yes,3406.1,2150.17
C0030,2024,Retail,7085,4377290166.59,23288.57,57.02,5,Medium,10.0,91.29,8.92,10.26,90.29,69.42,Yes,3519.09,2051.87
C0031,2015,Finance,33781,10389123991.04,129149.13,34.72,3,Low,9.53,86.86,7.13,8.27,78.59,71.06,Yes,3347.89,2795.6
C0031,2016,Finance,33781,11137063049.88,93401.98,38.96,3,Low,9.53,87.19,9.51,7.2,80.87,77.61,No,3127.32,1106.56
C0031,2017,Finance,33781,11665117181.11,106338.85,41.05,4,Medium,10.0,85.7,6.39,5.96,78.99,71.15,Yes,2271.13,1716.33
C0031,2018,Finance,33781,12809040447.7,99375.53,43.52,5,Medium,9.08,78.37,6.74,7.23,79.42,72.33,No,3338.87,1733.66
C0031,2019,Finance,33781,12793838679.64,107701.95,56.1,5,Medium,10.0,85.09,6.59,5.34,86.56,68.79,Yes,3362.37,2007.62
C0031,2020,Finance,33781,15707272775.1,99845.07,49.77,3,Medium,10.0,89.16,5.92,8.62,89.59,69.57,No,2815.52,2309.02
C0031,2021,Finance,33781,14797597159.06,92726.5,57.5,4,Medium,10.0,87.82,3.45,6.07,92.09,71.26,No,2751.62,1842.37
C0031,2022,Finance,33781,15400088553.43,105392.11,46.77,4,Medium,9.84,84.57,6.65,5.78,91.56,68.59,Yes,3481.44,1366.49
C0031,2023,Finance,33781,13310712574.88,103536.73,48.91,4,Medium,10.0,88.13,7.47,3.15,96.34,70.45,No,3304.37,2657.13
C0031,2024,Finance,33781,20489792058.55,104070.08,54.63,3,Medium,10.0,87.59,6.33,7.84,85.31,73.28,No,4279.91,2934.95
C0032,2015,Technology,13039,323457668.83,101220.8,29.41,2,Low,10.0,80.83,7.72,5.37,74.47,63.24,No,2278.76,685.8
C0032,2016,Technology,13039,332238556.8,126259.08,49.57,5,Medium,10.0,87.11,8.37,2.71,85.01,70.74,No,2022.47,1385.48
C0032,2017,Technology,13039,346853893.79,98944.49,45.05,4,Medium,10.0,81.67,7.53,3.55,85.69,69.39,No,2462.25,1253.45
C0032,2018,Technology,13039,395497548.94,111465.44,48.5,3,Medium,9.53,89.22,10.24,6.93,84.72,71.0,Yes,2459.27,833.11
C0032,2019,Technology,13039,500768471.05,118399.1,52.07,5,Medium,10.0,86.29,7.09,11.55,85.77,73.81,Yes,2892.07,2231.05
C0032,2020,Technology,13039,418257939.67,92001.89,54.71,6,Medium,10.0,89.87,7.79,5.28,89.08,72.93,Yes,2298.79,1134.35
C0032,2021,Technology,13039,468708684.59,104375.17,47.88,6,Medium,10.0,89.25,8.25,6.38,88.65,71.58,No,2452.81,1275.69
C0032,2022,Technology,13039,495204105.66,83720.56,49.36,4,Medium,10.0,83.82,9.56,6.27,83.11,73.27,No,2440.76,1072.63
C0032,2023,Technology,13039,408284404.36,73723.52,59.17,6,Medium,10.0,87.23,6.14,2.95,88.41,67.27,Yes,2897.95,1683.13
C0032,2024,Technology,13039,437879626.33,118448.96,63.17,9,Medium,10.0,87.23,4.77,3.42,93.01,74.87,No,2918.76,2164.35
C0033,2015,Healthcare,13510,18945517820.7,330625.14,38.13,3,Low,7.48,81.04,9.81,10.15,75.02,68.07,No,9391.63,4934.03
C0033,2016,Healthcare,13510,20091336011.99,312822.4,39.57,3,Low,7.34,81.06,10.3,6.05,74.92,71.13,Yes,9832.47,5272.42
C0033,2017,Healthcare,13510,22028389966.55,319940.14,39.89,3,Low,7.85,83.72,10.84,7.83,72.27,63.71,Yes,10680.89,4622.86
C0033,2018,Healthcare,13510,23195246206.04,366498.82,47.31,5,Medium,8.78,80.64,7.94,6.98,80.34,67.78,No,10827.45,3980.57
C0033,2019,Healthcare,13510,26810780377.56,300690.96,43.33,3,Medium,8.08,81.42,9.8,9.07,87.72,69.4,Yes,11565.89,4301.17
C0033,2020,Healthcare,13510,32530188933.87,323840.47,47.19,3,Medium,9.19,85.92,9.84,11.42,84.35,72.92,No,8931.96,5055.75
C0033,2021,Healthcare,13510,26910427275.07,373393.62,52.02,5,Medium,9.22,81.76,8.46,6.02,86.54,64.65,No,11005.38,4144.16
C0033,2022,Healthcare,13510,40994645166.76,321481.15,52.49,3,Medium,8.74,83.38,7.4,11.66,80.2,70.32,Yes,12625.6,7153.85
C0033,2023,Healthcare,13510,38444145858.45,359292.85,52.32,5,Medium,8.04,83.43,9.63,9.25,86.65,68.07,No,10352.7,4788.64
C0033,2024,Healthcare,13510,33829211964.41,382300.19,62.81,4,Medium,7.52,91.26,7.05,6.65,75.01,71.55,Yes,11803.04,8254.85
C0034,2015,Technology,14699,9163346715.82,1139413.07,43.48,4,Medium,6.08,77.75,11.1,2.92,72.04,68.61,No,3117.36,1264.04
C0034,2016,Technology,14699,9693383695.76,1310513.68,46.66,4,Medium,6.31,74.27,9.85,5.78,83.8,65.55,Yes,3181.73,1743.32
C0034,2017,Technology,14699,10304003188.79,1347764.15,41.0,4,Medium,5.5,74.89,13.36,6.04,65.61,71.07,No,2919.04,2359.29
C0034,2018,Technology,14699,11673352083.13,1007202.53,50.65,3,Medium,6.67,80.06,10.35,8.4,78.36,71.03,Yes,3256.56,2007.32
C0034,2019,Technology,14699,11822224634.91,1059258.6,55.95,5,Medium,6.54,80.4,10.93,6.58,91.51,70.07,No,2772.6,1511.87
C0034,2020,Technology,14699,12395412369.25,1460887.4,54.42,5,Medium,6.42,82.25,10.87,6.23,84.23,69.07,No,3459.89,1231.12
C0034,2021,Technology,14699,14550953458.26,1169522.77,53.45,4,Medium,7.8,85.96,10.26,8.01,73.58,69.61,Yes,3103.42,1922.98
C0034,2022,Technology,14699,9057836847.03,1277182.28,63.96,3,Medium,6.19,82.35,10.26,-0.17,72.0,75.43,No,1999.34,750.53
C0034,2023,Technology,14699,13897620524.11,1199423.62,55.56,6,Medium,7.38,85.8,10.55,5.34,83.17,67.56,No,2355.05,742.32
C0034,2024,Technology,14699,15180894102.6,1064182.34,55.28,5,Medium,6.24,78.1,9.49,5.77,71.58,61.16,Yes,3528.75,2115.55
C0035,2015,Retail,2900,3396246338.17,30724.89,31.45,4,Low,9.11,81.98,10.35,2.36,72.91,65.38,No,1211.17,846.55
C0035,2016,Retail,2900,3474784570.45,26138.14,35.63,3,Low,8.89,85.51,9.88,2.31,73.49,70.44,Yes,1259.64,918.39
C0035,2017,Retail,2900,3730835448.56,33955.09,33.23,2,Low,10.0,84.96,8.83,4.81,78.0,61.67,No,1339.58,959.95
C0035,2018,Retail,2900,4528466634.82,29325.95,45.33,6,Medium,10.0,85.83,8.16,10.07,79.07,71.9,Yes,1526.03,689.26
C0035,2019,Retail,2900,4526781256.57,32201.31,43.67,3,Medium,7.97,81.97,8.83,7.45,81.96,68.11,Yes,1081.68,597.74
C0035,2020,Retail,2900,4389150860.75,33058.83,46.19,5,Medium,9.34,85.33,8.38,5.26,78.08,73.84,No,1701.27,732.8
C0035,2021,Retail,2900,4875439152.51,32694.56,47.6,4,Medium,10.0,89.98,4.25,6.21,86.23,76.15,Yes,1634.11,579.42
C0035,2022,Retail,2900,5812771394.86,31919.15,55.4,6,Medium,10.0,85.77,8.69,7.98,90.38,65.14,No,1765.2,698.45
C0035,2023,Retail,2900,8331225682.32,35842.95,56.17,4,Medium,10.0,90.54,8.89,11.87,89.87,75.13,Yes,1097.08,611.48
C0035,2024,Retail,2900,3583126691.75,33206.16,50.68,5,Medium,10.0,85.91,6.0,0.6,84.8,76.3,Yes,1401.58,741.82
C0036,2015,Finance,43094,3193843247.03,54682.84,27.65,3,Low,4.68,71.13,14.55,4.86,70.44,61.87,No,3421.92,1897.8
C0036,2016,Finance,43094,3602872775.57,57544.18,39.23,3,Low,3.51,73.31,15.91,12.81,55.42,74.04,No,3612.25,1821.6
C0036,2017,Finance,43094,3866921995.95,63667.63,36.47,4,Low,5.11,81.73,10.3,10.03,65.89,71.0,Yes,5288.62,2534.32
C0036,2018,Finance,43094,3884005749.99,61686.56,42.32,3,Medium,4.86,78.12,11.97,6.74,78.54,62.82,Yes,3525.18,1914.98
C0036,2019,Finance,43094,4136766819.25,59743.05,55.96,4,Medium,4.84,75.57,10.67,6.68,78.9,67.28,No,3988.58,1413.44
C0036,2020,Finance,43094,4255028791.82,52752.75,46.74,5,Medium,4.99,74.2,11.42,5.91,66.71,64.17,No,4576.35,2865.0
C0036,2021,Finance,43094,4007631962.81,54540.61,41.88,2,Medium,5.01,77.61,13.12,3.86,74.52,69.23,Yes,4259.47,2036.64
C0036,2022,Finance,43094,6538776228.61,73735.25,53.92,6,Medium,5.26,78.41,10.75,10.78,82.33,75.29,Yes,4358.61,2880.71
C0036,2023,Finance,43094,4784539870.19,65355.01,49.86,5,Medium,5.02,75.38,13.66,5.18,71.81,67.95,No,4607.77,1512.67
C0036,2024,Finance,43094,5820719855.65,65133.42,47.79,3,Medium,4.74,79.58,12.85,6.9,71.22,72.24,No,5381.7,4470.67
C0037,2015,Healthcare,1052,5170365755.24,86063.68,33.59,2,Low,5.1,81.68,13.36,4.83,72.15,69.83,No,588.22,183.6
C0037,2016,Healthcare,1052,5237162418.36,112460.67,38.58,4,Low,5.42,78.24,13.09,1.29,75.33,69.76,Yes,704.94,515.96
C0037,2017,Healthcare,1052,5409029334.35,90515.69,35.7,3,Low,5.18,79.41,11.73,2.28,67.59,74.15,No,727.51,386.05
C0037,2018,Healthcare,1052,6167575141.51,106004.1,37.84,4,Low,6.21,75.71,10.99,6.05,67.64,65.72,Yes,811.23,603.35
C0037,2019,Healthcare,1052,6702882381.75,104612.69,38.02,3,Low,5.8,81.33,11.26,6.71,60.1,73.83,No,696.28,565.94
C0037,2020,Healthcare,1052,5663933214.15,108147.79,46.86,4,Medium,4.6,75.0,9.31,1.84,67.41,69.69,Yes,802.98,701.75
C0037,2021,Healthcare,1052,9161942258.55,72572.5,48.19,5,Medium,4.82,81.55,11.6,10.0,65.82,66.88,No,960.4,647.31
C0037,2022,Healthcare,1052,7148812953.34,106534.43,55.12,4,Medium,5.1,75.44,10.03,4.74,71.3,70.68,No,813.13,723.53
C0037,2023,Healthcare,1052,7384619295.49,112802.43,56.78,3,Medium,7.44,85.32,10.32,4.56,86.87,75.61,Yes,933.39,513.38
C0037,2024,Healthcare,1052,7881407536.82,91668.11,52.51,4,Medium,6.71,82.22,9.28,4.8,81.96,73.44,Yes,783.87,618.21
C0038,2015,Manufacturing,7160,12267447937.73,46006.19,31.0,3,Low,7.26,77.61,12.13,0.83,77.36,72.82,No,18838.32,14897.17
C0038,2016,Manufacturing,7160,12728004739.12,45809.31,33.3,2,Low,8.7,84.55,11.22,3.75,82.05,76.12,Yes,15313.81,13425.48
C0038,2017,Manufacturing,7160,14999817160.65,31076.25,43.77,3,Medium,8.54,83.43,7.05,10.58,82.51,67.11,No,18393.9,9433.62
C0038,2018,Manufacturing,7160,17298986523.35,32311.78,36.06,3,Low,9.17,84.53,10.39,12.14,75.0,67.31,No,19028.69,13211.84
C0038,2019,Manufacturing,7160,18502244700.62,53293.95,43.24,3,Medium,8.6,83.45,9.61,10.82,77.97,68.55,No,16906.93,11486.16
